Count,Name,Edition,Card Number,Foil
1,Drown in the Loch,Throne of Eldraine,188,
2,Dwarven Mine,Throne of Eldraine,243,
2,Edgewall Innkeeper,Throne of Eldraine,151,
1,Elite Headhunter,Throne of Eldraine,209,
4,Embereth Paladin,Throne of Eldraine,121,
1,"Emry, Lurker of the Loch",Throne of Eldraine,43,
1,"Emry, Lurker of the Loch",Throne of Eldraine,43,foil
1,Epic Downfall,Throne of Eldraine,85,
1,Escape to the Wilds,Throne of Eldraine,189,
4,Eye Collector,Throne of Eldraine,86,
1,Fabled Passage,Throne of Eldraine,244,
1,Fae of Wishes // Granted,Throne of Eldraine,44,
1,Faeburrow Elder,Throne of Eldraine,190,
3,Faerie Guidemother // Gift of the Fae,Throne of Eldraine,11,
1,Faerie Guidemother // Gift of the Fae,Throne of Eldraine,274,
1,Faerie Vandal,Throne of Eldraine,45,
1,Feasting Troll King,Throne of Eldraine,152,
4,Fell the Pheasant,Throne of Eldraine,153,
2,Ferocity of the Wilds,Throne of Eldraine,123,
1,Fervent Champion,Throne of Eldraine,124,
4,Festive Funeral,Throne of Eldraine,87,
4,Fierce Witchstalker,Throne of Eldraine,154,
1,Fierce Witchstalker,Throne of Eldraine,154,foil
1,Flaxen Intruder // Welcome Home,Throne of Eldraine,297,
2,Fling,Throne of Eldraine,126,
3,Flutterfox,Throne of Eldraine,12,
4,Foreboding Fruit,Throne of Eldraine,88,
3,Forever Young,Throne of Eldraine,89,
1,Fortifying Provisions,Throne of Eldraine,13,foil
3,Fortifying Provisions,Throne of Eldraine,13,
1,Foulmire Knight // Profane Insight,Throne of Eldraine,286,
4,Garenbrig Carver // Shield's Might,Throne of Eldraine,156,
3,Garenbrig Paladin,Throne of Eldraine,157,
3,Garenbrig Squire,Throne of Eldraine,158,
1,Giant Killer // Chop Down,Throne of Eldraine,275,
2,Giant Opportunity,Throne of Eldraine,159,
4,Giant's Skewer,Throne of Eldraine,91,
1,Gilded Goose,Throne of Eldraine,160,
3,Gingerbread Cabin,Throne of Eldraine,245,
4,Gingerbrute,Throne of Eldraine,219,
2,Glass Casket,Throne of Eldraine,15,
5,Golden Egg,Throne of Eldraine,220,
1,Happily Ever After,Throne of Eldraine,16,
4,Henge Walker,Throne of Eldraine,221,
1,Henge Walker,Throne of Eldraine,221,foil
1,Heraldic Banner,Throne of Eldraine,222,
1,Hushbringer,Throne of Eldraine,18,
1,Hypnotic Sprite // Mesmeric Glare,Throne of Eldraine,49,
5,Idyllic Grange,Throne of Eldraine,246,
1,Improbable Alliance,Throne of Eldraine,193,
1,Inquisitive Puppet,Throne of Eldraine,223,
4,Insatiable Appetite,Throne of Eldraine,162,
2,Inspiring Veteran,Throne of Eldraine,194,
1,Irencrag Pyromancer,Throne of Eldraine,128,
2,Joust,Throne of Eldraine,129,
4,Jousting Dummy,Throne of Eldraine,224,
2,Keeper of Fables,Throne of Eldraine,163,
1,Kenrith's Transformation,Throne of Eldraine,164,
5,Knight of the Keep,Throne of Eldraine,19,
3,Lash of Thorns,Throne of Eldraine,92,
1,Loch Dragon,Throne of Eldraine,211,
1,Lochmere Serpent,Throne of Eldraine,195,
3,Locthwain Gargoyle,Throne of Eldraine,225,
4,Locthwain Paladin,Throne of Eldraine,93,
3,Lonesome Unicorn // Rider in Need,Throne of Eldraine,21,
3,Lost Legion,Throne of Eldraine,94,
1,Lovestruck Beast // Heart's Desire,Throne of Eldraine,165,
1,Lucky Clover,Throne of Eldraine,226,foil
1,Lucky Clover,Throne of Eldraine,226,
2,Mad Ratter,Throne of Eldraine,130,
4,Malevolent Noble,Throne of Eldraine,95,
3,Mantle of Tides,Throne of Eldraine,52,
1,Maraleaf Pixie,Throne of Eldraine,196,
3,Maraleaf Rider,Throne of Eldraine,166,
4,Memory Theft,Throne of Eldraine,96,
5,Merchant of the Vale // Haggle,Throne of Eldraine,131,
3,Merfolk Secretkeeper // Venture Deeper,Throne of Eldraine,53,
1,Merfolk Secretkeeper // Venture Deeper,Throne of Eldraine,53,foil
1,Mirrormade,Throne of Eldraine,55,
1,Mirrormade,Throne of Eldraine,55,
3,Mistford River Turtle,Throne of Eldraine,56,
4,Moonlit Scavengers,Throne of Eldraine,57,
1,Murderous Rider // Swift End,Throne of Eldraine,97,
1,Mysterious Pathlighter,Throne of Eldraine,22,
3,Mystic Sanctuary,Throne of Eldraine,247,
1,Mystical Dispute,Throne of Eldraine,58,
2,Oakhame Adversary,Throne of Eldraine,167,
1,Oakhame Ranger // Bring Back,Throne of Eldraine,212,foil
1,Oakhame Ranger // Bring Back,Throne of Eldraine,212,
1,Oakhame Ranger // Bring Back,Throne of Eldraine,302,
3,Ogre Errant,Throne of Eldraine,132,
1,Once and Future,Throne of Eldraine,168,
1,Opportunistic Dragon,Throne of Eldraine,133,
5,Opt,Throne of Eldraine,59,
2,Order of Midnight // Alter Fate,Throne of Eldraine,99,
4,Outflank,Throne of Eldraine,23,
3,Outmuscle,Throne of Eldraine,170,
2,Overwhelmed Apprentice,Throne of Eldraine,60,
1,Piper of the Swarm,Throne of Eldraine,100,
4,Prized Griffin,Throne of Eldraine,24,
4,Prophet of the Peak,Throne of Eldraine,227,
2,Queen of Ice // Rage of Winter,Throne of Eldraine,61,
2,Raging Redcap,Throne of Eldraine,134,
1,Rally for the Throne,Throne of Eldraine,25,
2,Rampart Smasher,Throne of Eldraine,213,
1,"Rankle, Master of Pranks",Throne of Eldraine,101,
1,Realm-Cloaked Giant // Cast Off,Throne of Eldraine,26,
2,Reaper of Night // Harvest Fear,Throne of Eldraine,102,
1,Reaper of Night // Harvest Fear,Throne of Eldraine,289,foil
4,Reave Soul,Throne of Eldraine,103,
2,Redcap Melee,Throne of Eldraine,135,
2,Redcap Raiders,Throne of Eldraine,136,
1,Resolute Rider,Throne of Eldraine,214,
1,Return of the Wildspeaker,Throne of Eldraine,172,
4,Return to Nature,Throne of Eldraine,173,
1,Revenge of Ravens,Throne of Eldraine,104,
2,Righteousness,Throne of Eldraine,27,
3,Rimrock Knight // Boulder Rush,Throne of Eldraine,137,
3,Rosethorn Acolyte // Seasonal Ritual,Throne of Eldraine,174,
4,Rosethorn Halberd,Throne of Eldraine,175,
5,Roving Keep,Throne of Eldraine,228,
4,Run Away Together,Throne of Eldraine,62,
2,Sage of the Falls,Throne of Eldraine,63,
2,Savvy Hunter,Throne of Eldraine,200,
3,Scalding Cauldron,Throne of Eldraine,229,
4,Scorching Dragonfire,Throne of Eldraine,139,
3,Searing Barrage,Throne of Eldraine,140,
4,Seven Dwarves,Throne of Eldraine,141,
2,Shambling Suit,Throne of Eldraine,230,
2,Shepherd of the Flock // Usher to Safety,Throne of Eldraine,28,
2,Shinechaser,Throne of Eldraine,201,
4,Shining Armor,Throne of Eldraine,29,
4,Signpost Scarecrow,Throne of Eldraine,231,
2,Silverflame Ritual,Throne of Eldraine,30,
2,Silverflame Squire // On Alert,Throne of Eldraine,31,
1,Skullknocker Ogre,Throne of Eldraine,142,
1,Slaying Fire,Throne of Eldraine,143,
4,Smitten Swordmaster // Curry Favor,Throne of Eldraine,105,
4,So Tiny,Throne of Eldraine,64,
1,Sorcerer's Broom,Throne of Eldraine,232,
1,Specter's Shriek,Throne of Eldraine,106,foil
1,Specter's Shriek,Throne of Eldraine,106,
1,Spinning Wheel,Throne of Eldraine,234,
4,Sporecap Spider,Throne of Eldraine,176,
2,Steelclaw Lance,Throne of Eldraine,202,
3,Steelgaze Griffin,Throne of Eldraine,65,
1,Stolen by the Fae,Throne of Eldraine,66,
1,Stormfist Crusader,Throne of Eldraine,203,
2,"Syr Alin, the Lion's Claw",Throne of Eldraine,32,
1,"Syr Carah, the Bold",Throne of Eldraine,145,
2,"Syr Elenora, the Discerning",Throne of Eldraine,67,
1,"Syr Faren, the Hengehammer",Throne of Eldraine,177,
1,"Syr Konrad, the Grim",Throne of Eldraine,107,
4,Tall as a Beanstalk,Throne of Eldraine,178,
4,Tempting Witch,Throne of Eldraine,108,
1,The Magic Mirror,Throne of Eldraine,51,
4,Thrill of Possibility,Throne of Eldraine,146,
1,Tome Raider,Throne of Eldraine,68,foil
3,Tome Raider,Throne of Eldraine,68,
1,"Torbran, Thane of Red Fell",Throne of Eldraine,147,
2,Tournament Grounds,Throne of Eldraine,248,
1,Trail of Crumbs,Throne of Eldraine,179,
4,Trapped in the Tower,Throne of Eldraine,33,
3,True Love's Kiss,Throne of Eldraine,34,
3,Tuinvale Treefolk // Oaken Boon,Throne of Eldraine,180,
1,Turn into a Pumpkin,Throne of Eldraine,69,
5,Unexplained Vision,Throne of Eldraine,70,
4,Vantress Paladin,Throne of Eldraine,72,
1,Venerable Knight,Throne of Eldraine,35,
1,Wandermare,Throne of Eldraine,204,
2,Weapon Rack,Throne of Eldraine,236,
3,Weaselback Redcap,Throne of Eldraine,148,
4,Wicked Guardian,Throne of Eldraine,109,
3,Wildwood Tracker,Throne of Eldraine,183,
1,Wintermoor Commander,Throne of Eldraine,205,
1,Wishclaw Talisman,Throne of Eldraine,110,
4,Wishful Merfolk,Throne of Eldraine,73,
4,Witch's Cottage,Throne of Eldraine,249,
1,Witch's Oven,Throne of Eldraine,237,
1,Witch's Vengeance,Throne of Eldraine,111,
4,Witching Well,Throne of Eldraine,74,
4,Wolf's Quarry,Throne of Eldraine,184,
1,Worthy Knight,Throne of Eldraine,36,
4,Youthful Knight,Throne of Eldraine,37,
1,"Akroma, Angel of Fury",Time Spiral Remastered,150,
1,Amrou Seekers,Time Spiral Remastered,2,
2,Ancient Grudge,Time Spiral Remastered,151,
1,Aven Mindcensor,Time Spiral Remastered,5,
1,Aven Riftwatcher,Time Spiral Remastered,6,
1,Battering Sliver,Time Spiral Remastered,154,foil
1,Beast Whisperer,Time Spiral Remastered,356,
1,Bedlam Reveler,Time Spiral Remastered,340,
1,Bewilder,Time Spiral Remastered,53,
1,Blade of the Sixth Pride,Time Spiral Remastered,9,
1,Blightspeaker,Time Spiral Remastered,103,
1,Bound in Silence,Time Spiral Remastered,10,
1,Brine Elemental,Time Spiral Remastered,55,
1,Brute Force,Time Spiral Remastered,157,
1,Calciform Pools,Time Spiral Remastered,275,
1,Careful Consideration,Time Spiral Remastered,56,
2,Castle Raptors,Time Spiral Remastered,12,
1,Celestial Crusader,Time Spiral Remastered,13,
1,Children of Korlis,Time Spiral Remastered,14,
1,Chromatic Star,Time Spiral Remastered,263,
1,Citanul Woodreaders,Time Spiral Remastered,199,
1,Cloudseeder,Time Spiral Remastered,57,
2,Coal Stoker,Time Spiral Remastered,159,
1,Conflagrate,Time Spiral Remastered,160,
1,Coral Trickster,Time Spiral Remastered,58,
1,Corpulent Corpse,Time Spiral Remastered,104,
1,Crookclaw Transmuter,Time Spiral Remastered,59,
1,Cryptic Annelid,Time Spiral Remastered,60,
1,Cutthroat il-Dal,Time Spiral Remastered,105,
1,Dark Withering,Time Spiral Remastered,107,
1,Darkheart Sliver,Time Spiral Remastered,249,
1,Deadly Grub,Time Spiral Remastered,108,
1,Deathspore Thallid,Time Spiral Remastered,109,
1,Deepcavern Imp,Time Spiral Remastered,110,
1,Delay,Time Spiral Remastered,61,
1,"Dralnu, Lich Lord",Time Spiral Remastered,251,
4,Dread Return,Time Spiral Remastered,111,
4,Dream Stalker,Time Spiral Remastered,63,
1,Dreamscape Artist,Time Spiral Remastered,64,
1,Duskrider Peregrine,Time Spiral Remastered,16,
1,Empty the Warrens,Time Spiral Remastered,162,
1,Errant Doomsayers,Time Spiral Remastered,17,
3,Erratic Mutation,Time Spiral Remastered,67,
1,Evolution Charm,Time Spiral Remastered,202,
2,Fathom Seer,Time Spiral Remastered,68,
1,Feebleness,Time Spiral Remastered,116,
1,Field of Ruin,Time Spiral Remastered,407,
1,Firemaw Kavu,Time Spiral Remastered,163,
2,Foresee,Time Spiral Remastered,69,
2,Fury Sliver,Time Spiral Remastered,164,
2,Gathan Raiders,Time Spiral Remastered,165,
1,Gemstone Caverns,Time Spiral Remastered,280,
1,Giant Dustwasp,Time Spiral Remastered,206,
1,Goblin Engineer,Time Spiral Remastered,345,foil
2,Gorgon Recluse,Time Spiral Remastered,117,
1,Gossamer Phantasm,Time Spiral Remastered,70,
3,Grapeshot,Time Spiral Remastered,166,
1,Grave Scrabbler,Time Spiral Remastered,118,
1,Gray Merchant of Asphodel,Time Spiral Remastered,323,
1,Greenseeker,Time Spiral Remastered,207,
1,Griffin Guide,Time Spiral Remastered,19,
3,Grinning Ignus,Time Spiral Remastered,168,
1,Harmonic Sliver,Time Spiral Remastered,254,
1,Hedron Archive,Time Spiral Remastered,395,
4,Henchfiend of Ukor,Time Spiral Remastered,170,
2,Ichor Slick,Time Spiral Remastered,119,
3,Infiltrator il-Kor,Time Spiral Remastered,71,
1,Ivory Giant,Time Spiral Remastered,20,
1,"Jaya Ballard, Task Mage",Time Spiral Remastered,172,
2,Jhoira's Timebug,Time Spiral Remastered,269,
2,Judge Unworthy,Time Spiral Remastered,21,
1,Kaervek the Merciless,Time Spiral Remastered,257,
2,Kavu Primarch,Time Spiral Remastered,212,
1,Keen Sense,Time Spiral Remastered,213,
2,Knight of Sursi,Time Spiral Remastered,22,
1,Kor Dirge,Time Spiral Remastered,120,
1,Laboratory Maniac,Time Spiral Remastered,309,
1,"Lavinia, Azorius Renegade",Time Spiral Remastered,380,
1,Lightning Axe,Time Spiral Remastered,174,
1,Lotus Bloom,Time Spiral Remastered,270,
1,Lymph Sliver,Time Spiral Remastered,25,
1,Magus of the Moon,Time Spiral Remastered,175,
2,Mangara of Corondor,Time Spiral Remastered,27,
3,Mass of Ghouls,Time Spiral Remastered,122,
1,Mindstab,Time Spiral Remastered,123,
2,Mogg War Marshal,Time Spiral Remastered,176,
3,Momentary Blink,Time Spiral Remastered,28,
1,Mycologist,Time Spiral Remastered,29,
1,Mystical Teachings,Time Spiral Remastered,76,
3,Nantuko Shaman,Time Spiral Remastered,221,
1,Necrotic Sliver,Time Spiral Remastered,258,
2,Needlepeak Spider,Time Spiral Remastered,177,
1,Nightshade Assassin,Time Spiral Remastered,128,
1,Ninja of the Deep Hours,Time Spiral Remastered,313,
2,Orcish Cannonade,Time Spiral Remastered,178,
2,Outrider en-Kor,Time Spiral Remastered,30,
1,Pact of the Titan,Time Spiral Remastered,179,
1,Pallid Mycoderm,Time Spiral Remastered,31,
1,Panharmonicon,Time Spiral Remastered,399,
1,Path to Exile,Time Spiral Remastered,299,
2,Penumbra Spider,Time Spiral Remastered,223,
2,Phantom Wurm,Time Spiral Remastered,224,
1,Phthisis,Time Spiral Remastered,129,
1,Ponder,Time Spiral Remastered,315,
2,Primal Plasma,Time Spiral Remastered,80,
1,Prismatic Lens,Time Spiral Remastered,272,
1,Prodigal Pyromancer,Time Spiral Remastered,180,
1,Pulmonic Sliver,Time Spiral Remastered,34,
1,Rakdos Charm,Time Spiral Remastered,384,
1,Reflex Sliver,Time Spiral Remastered,226,
4,Riddle of Lightning,Time Spiral Remastered,183,
2,Ridged Kusite,Time Spiral Remastered,134,
1,Rift Bolt,Time Spiral Remastered,184,
1,Rift Elemental,Time Spiral Remastered,185,
1,Riftmarked Knight,Time Spiral Remastered,38,
1,Rough // Tumble,Time Spiral Remastered,186,
1,Saltfield Recluse,Time Spiral Remastered,40,foil
1,Sangrophage,Time Spiral Remastered,135,
1,Sarcomite Myr,Time Spiral Remastered,84,
1,Scryb Ranger,Time Spiral Remastered,227,
1,Secret Plans,Time Spiral Remastered,385,
1,Sidewinder Sliver,Time Spiral Remastered,43,
1,Simian Spirit Guide,Time Spiral Remastered,190,
1,Sinew Sliver,Time Spiral Remastered,44,
1,Sliversmith,Time Spiral Remastered,273,
4,Spiketail Drakeling,Time Spiral Remastered,89,
2,Spinneret Sliver,Time Spiral Remastered,230,
1,Sporesower Thallid,Time Spiral Remastered,231,
2,Sporoloth Ancient,Time Spiral Remastered,232,
2,Stingscourger,Time Spiral Remastered,192,
1,Stormcloud Djinn,Time Spiral Remastered,90,
3,Strangling Soot,Time Spiral Remastered,140,
2,Sunlance,Time Spiral Remastered,47,
1,Sylvan Scrying,Time Spiral Remastered,367,
1,Temporal Isolation,Time Spiral Remastered,48,
1,Tendrils of Corruption,Time Spiral Remastered,145,
2,Terramorphic Expanse,Time Spiral Remastered,285,
2,Thallid Germinator,Time Spiral Remastered,236,
3,Thallid Shell-Dweller,Time Spiral Remastered,237,
1,Thelonite Hermit,Time Spiral Remastered,239,
1,Thornweald Archer,Time Spiral Remastered,240,
1,Thoughtseize,Time Spiral Remastered,334,
2,Thrill of the Hunt,Time Spiral Remastered,241,
1,Tolaria West,Time Spiral Remastered,286,
1,Tolarian Sentinel,Time Spiral Remastered,94,
3,Trespasser il-Vec,Time Spiral Remastered,147,
1,Two-Headed Sliver,Time Spiral Remastered,197,
2,Uktabi Drake,Time Spiral Remastered,243,
1,Urborg Syphon-Mage,Time Spiral Remastered,148,
2,"Urborg, Tomb of Yawgmoth",Time Spiral Remastered,287,
3,Utopia Vow,Time Spiral Remastered,245,
2,Watcher Sliver,Time Spiral Remastered,49,
2,Whitemane Lion,Time Spiral Remastered,50,
1,Yavimaya Dryad,Time Spiral Remastered,247,
1,Yixlid Jailer,Time Spiral Remastered,149,
1,Young Pyromancer,Time Spiral Remastered,353,
1,Zealous Conscripts,Time Spiral Remastered,354,foil
1,Aethersnipe,Ultimate Masters,44,
2,Akroan Crusader,Ultimate Masters,121,
1,Ancestor's Chosen,Ultimate Masters,9,
1,Angelic Renewal,Ultimate Masters,10,
1,Apprentice Necromancer,Ultimate Masters,84,
2,Archaeomancer,Ultimate Masters,45,
1,Arena Athlete,Ultimate Masters,123,
1,Basking Rootwalla,Ultimate Masters,156,
1,Become Immense,Ultimate Masters,157,
1,Blast of Genius,Ultimate Masters,197,
1,Bloodflow Connoisseur,Ultimate Masters,86,
1,Canker Abomination,Ultimate Masters,212,
1,Conflagrate,Ultimate Masters,126,
1,Crow of Dark Tidings,Ultimate Masters,90,
1,Dawn Charm,Ultimate Masters,13,
1,Daybreak Coronet,Ultimate Masters,14,
1,Deranged Assistant,Ultimate Masters,49,
1,Desperate Ritual,Ultimate Masters,127,
1,Eel Umbra,Ultimate Masters,53,
1,Faithless Looting,Ultimate Masters,128,
1,Fauna Shaman,Ultimate Masters,164,
1,Fecundity,Ultimate Masters,165,
1,Fire // Ice,Ultimate Masters,225,
2,Foil,Ultimate Masters,55,
1,Frantic Search,Ultimate Masters,57,
1,Furnace Celebration,Ultimate Masters,131,
1,Gaddock Teeg,Ultimate Masters,199,
1,Ghoulcaller's Accomplice,Ultimate Masters,96,
1,Gods Willing,Ultimate Masters,18,
1,Golgari Brownscale,Ultimate Masters,166,
1,Golgari Charm,Ultimate Masters,201,
1,Groundskeeper,Ultimate Masters,168,
1,Gurmag Angler,Ultimate Masters,102,
1,Heliod's Pilgrim,Ultimate Masters,19,
1,Hero of Leina Tower,Ultimate Masters,169,
1,Hyena Umbra,Ultimate Masters,21,
1,Icatian Crier,Ultimate Masters,22,
1,Ingot Chewer,Ultimate Masters,135,
1,Kodama's Reach,Ultimate Masters,171,
2,Last Gasp,Ultimate Masters,103,
1,Lotus-Eye Mystics,Ultimate Masters,23,
1,Mad Prophet,Ultimate Masters,137,
1,Maelstrom Pulse,Ultimate Masters,204,
1,Magmaw,Ultimate Masters,138,
1,Mammoth Umbra,Ultimate Masters,24,
1,Marang River Prowler,Ultimate Masters,65,
1,Mark of the Vampire,Ultimate Masters,105,
1,Martyr of Sands,Ultimate Masters,25,foil
1,Miming Slime,Ultimate Masters,173,
1,Mistveil Plains,Ultimate Masters,247,
1,Moan of the Unhallowed,Ultimate Masters,107,
1,Molten Birth,Ultimate Masters,140,
1,Molten Birth,Ultimate Masters,140,foil
2,Mystic Retrieval,Ultimate Masters,66,
1,Nourishing Shoal,Ultimate Masters,175,
1,Offalsnout,Ultimate Masters,108,
1,Olivia's Dragoon,Ultimate Masters,109,foil
1,Pulse of Murasa,Ultimate Masters,179,
1,Raid Bombardment,Ultimate Masters,142,
1,Raid Bombardment,Ultimate Masters,142,foil
2,Rakdos Shred-Freak,Ultimate Masters,219,
1,Reckless Wurm,Ultimate Masters,144,
1,Repel the Darkness,Ultimate Masters,29,
1,Rise from the Tides,Ultimate Masters,67,
1,Ronom Unicorn,Ultimate Masters,33,
1,Scuzzback Marauders,Ultimate Masters,221,
1,Shed Weakness,Ultimate Masters,181,
1,Shielding Plax,Ultimate Masters,222,
1,Shriekmaw,Ultimate Masters,113,
1,Slum Reaper,Ultimate Masters,114,
1,Soul's Fire,Ultimate Masters,148,
1,Sparkspitter,Ultimate Masters,149,
2,Spider Umbra,Ultimate Masters,184,
1,Spider Umbra,Ultimate Masters,184,foil
1,Spirit Cairn,Ultimate Masters,37,
1,Staunch-Hearted Warrior,Ultimate Masters,185,
1,Stitched Drake,Ultimate Masters,72,
1,Stitcher's Apprentice,Ultimate Masters,73,
1,"Talrand, Sky Summoner",Ultimate Masters,76,
1,Terramorphic Expanse,Ultimate Masters,252,
1,Terramorphic Expanse,Ultimate Masters,252,foil
1,Tethmos High Priest,Ultimate Masters,40,
1,Think Twice,Ultimate Masters,78,
1,Travel Preparations,Ultimate Masters,188,
1,Treasure Cruise,Ultimate Masters,79,
1,Turn to Mist,Ultimate Masters,224,
1,Twins of Maurer Estate,Ultimate Masters,118,foil
1,Ulamog's Crusher,Ultimate Masters,8,
1,Unholy Hunger,Ultimate Masters,120,
1,Vengeful Rebirth,Ultimate Masters,209,
1,Verdant Eidolon,Ultimate Masters,190,
1,Visions of Beyond,Ultimate Masters,81,
1,Walker of the Grove,Ultimate Masters,191,
1,Wandering Champion,Ultimate Masters,42,
2,Whirlwind Adept,Ultimate Masters,82,
1,Wild Mongrel,Ultimate Masters,194,
1,Wingsteed Rider,Ultimate Masters,43,
1,Aisha of Sparks and Smoke,Universes Within,12,
1,"Maarika, Brutal Gladiator",Universes Within,15,
1,"Tadeas, Juniper Ascendant",Universes Within,16,
1,"Vikya, Scorching Stalwart",Universes Within,11,
3,Ahn-Crop Invader,War of the Spark,113,
4,Ajani's Pridemate,War of the Spark,4,
